loc_key,SC_NR_Scan_PCI_SortedBy_RSRP_0,SC_NR_Scan_PCI_SortedBy_RSRP_1,SC_NR_Scan_SSB_RSRP_SortedBy_RSRP_0,SC_NR_Scan_SSB_RSRP_SortedBy_RSRP_2,SC_NR_Scan_SSB_RSRP_SortedBy_RSRP_1,SC_NR_Scan_NR_ARFCN,SC_NR_Scan_SSB_RSRQ_SortedBy_RSRP_0,SC_NR_Scan_SSB_SINR_SortedBy_RSRP_0,SC_NR_Scan_SSB_RSRQ_SortedBy_RSRP_2,SC_NR_Scan_SSB_SINR_SortedBy_RSRP_2,SC_NR_Scan_PCI_SortedBy_RSRP_2,SC_NR_Scan_SSB_SINR_SortedBy_RSRP_1,SC_NR_Scan_SSB_RSRQ_SortedBy_RSRP_1,SC_Latitude,SC_Longitude
41.10601_29.02648,48.0,189.33333333333334,-104.61666666666667,-102.26,-109.10333333333334,642432.0,-14.9,-1.626666666666667,-24.91,-14.12,48.0,-3.8866666666666667,-16.236666666666668,41.10601,29.026480000000003
41.10601_29.02777,76.0,68.0,-70.2525,-98.325,-85.44500000000001,640704.0,-10.765,14.7325,-36.913333333333334,-28.2025,48.0,-15.275,-26.0275,41.10601,29.02777
41.10602_29.01543,157.0,0.0,-118.1575,-200.0,-200.0,642000.0,-23.349999999999998,-12.33,-30.0,-200.0,0.0,-200.0,-30.0,41.10602,29.01543
41.10602_29.02639,68.0,76.0,-87.605,-100.94250000000001,-93.8,641222.4,-11.930000000000001,4.975,-25.295,-14.515,56.25,-6.515000000000001,-18.1325,41.10602,29.02639
41.10603_29.02151,171.66666666666666,40.0,-96.54333333333334,-110.14,-88.07,642432.0,-13.093333333333334,4.826666666666667,-30.0,-36.69,13.0,-16.75,-27.46,41.10603,29.021509999999996
41.10603_29.02262,87.42857142857143,80.71428571428571,-104.09857142857143,-96.08999999999999,-112.0842857142857,646025.1428571428,-14.081428571428573,0.5157142857142859,-27.53,-16.820000000000004,3.0,-10.56,-21.729999999999997,41.10603,29.02262
41.10603_29.02639,68.0,76.0,-88.81333333333333,-98.98,-95.375,641074.2857142857,-12.135,3.9983333333333335,-22.28333333333333,-11.329999999999998,48.0,-7.288333333333333,-18.698333333333334,41.10603,29.02639
41.10603_29.02648,97.5,151.5,-107.06,-102.32,-110.8625,642648.0,-13.685,0.6174999999999999,-25.94,-15.19,59.0,-3.9999999999999996,-16.197499999999998,41.10603,29.02648
41.10603_29.02777,76.0,68.0,-66.205,-95.5675,-87.815,640704.0,-10.6475,20.457500000000003,-38.95666666666667,-29.2675,48.0,-21.705,-32.352500000000006,41.10603,29.02777
41.10604_29.02262,86.11111111111111,79.11111111111111,-101.7311111111111,-97.3225,-111.63666666666667,645619.2,-12.993333333333334,3.001111111111111,-29.145,-18.445,3.0,-11.726666666666667,-22.715555555555554,41.10604,29.02262
41.10605_29.01544,186.66666666666666,0.0,-118.87666666666667,-200.0,-200.0,644321.0,-22.639999999999997,-11.586666666666666,-30.0,-200.0,0.0,-200.0,-30.0,41.10605,29.01544
41.10605_29.02154,134.5,40.0,-92.125,-108.03,-85.97,642432.0,-12.23,4.805,-30.0,-31.37,13.0,-8.98,-20.11,41.10605,29.02154
41.10605_29.02262,71.125,60.875,-93.14625,-98.776,-103.46,644096.0,-12.195,5.106249999999999,-31.826,-21.160000000000004,16.0,-11.096250000000001,-22.278750000000002,41.10605,29.02262
41.10605_29.02267,143.0,30.5,-89.75999999999999,-108.705,-103.66,642000.0,-11.265,8.365,-27.075,-16.325000000000003,140.5,-9.475000000000001,-20.68,41.10605,29.02267
41.10605_29.0264,68.0,76.0,-86.256,-100.626,-94.40799999999999,641136.0,-11.589999999999998,6.17,-25.958,-15.2,54.6,-8.524,-19.744,41.10605,29.0264
41.10605_29.02777,76.0,68.0,-64.595,-96.66,-87.22,640704.0,-10.645,21.560000000000002,-30.0,-32.515,53.5,-22.75,-33.394999999999996,41.10605,29.02777
41.10606_29.02262,81.5,73.5,-99.908,-97.796,-109.17699999999999,645172.3636363636,-12.84,3.242,-29.121999999999996,-18.432,3.0,-10.949,-22.025000000000002,41.10606,29.022620000000003
41.10606_29.0264,68.0,53.6,-85.77000000000001,-95.25,-93.624,641136.0,-11.948,4.51,-21.432,-10.424000000000001,70.4,-8.597999999999999,-19.798000000000002,41.10606,29.0264
41.10606_29.02647,65.2,106.8,-95.646,-101.5375,-97.678,641222.4,-13.622,0.086,-23.942500000000003,-13.099999999999998,59.0,-2.686,-15.312000000000001,41.10606,29.02647
41.10607_29.02262,81.5,73.5,-98.8575,-96.98750000000001,-109.33375,645360.0,-12.802499999999998,3.255,-29.2525,-18.560000000000002,3.0,-11.85875,-22.87375,41.10607,29.02262
41.10607_29.0264,69.33333333333333,74.66666666666667,-87.42500000000001,-99.62166666666667,-89.765,641074.2857142857,-13.020000000000001,1.3499999999999999,-25.201666666666668,-14.398333333333333,53.5,-2.92,-15.365,41.10607,29.0264
41.10607_29.02777,76.0,68.0,-64.47333333333333,-96.64666666666666,-92.52999999999999,640704.0,-10.62,25.48,-30.0,-32.02333333333333,51.666666666666664,-28.473333333333333,-38.42,41.10607,29.02777
41.10608_29.01545,246.0,0.0,-117.13,-200.0,-200.0,641568.0,-20.63,-9.41,-30.0,-200.0,0.0,-200.0,-30.0,41.10608,29.01545
41.10608_29.02156,134.5,40.0,-92.41250000000001,-113.2,-87.66499999999999,642000.0,-12.327499999999999,5.4725,-30.0,-32.32,13.0,-10.955,-22.005000000000003,41.10608,29.02156
41.10608_29.02267,163.6,80.0,-93.52799999999999,-109.92500000000001,-107.28,642259.2,-11.486,6.772,-29.045,-18.315,80.5,-10.911999999999999,-22.098,41.10608,29.022669999999998
41.10609_29.02262,86.11111111111111,79.11111111111111,-101.16444444444444,-97.7525,-110.95444444444445,645619.2,-13.152222222222225,2.9788888888888887,-32.0125,-21.36,3.0,-11.757777777777777,-22.74111111111111,41.10609,29.02262
41.10609_29.0264,68.0,76.0,-87.23166666666667,-99.81666666666666,-92.22500000000001,640704.0,-12.338333333333333,3.4716666666666662,-24.921666666666663,-14.121666666666668,55.333333333333336,-5.534999999999999,-17.334999999999997,41.10609,29.0264
41.10609_29.02647,45.5,203.5,-106.8875,-100.42,-112.4475,642648.0,-13.837499999999999,-0.19499999999999995,-22.87,-11.98,59.0,-6.3825,-18.095,41.10609,29.02647
41.10609_29.02777,76.0,68.0,-64.14,-98.32,-92.41499999999999,640704.0,-10.62,25.634999999999998,-30.0,-33.980000000000004,59.0,-28.11,-37.15,41.10609,29.02777
41.10611_29.02157,97.33333333333333,40.0,-90.20333333333333,-109.35,-88.925,642000.0,-12.503333333333332,4.913333333333334,-39.77,-30.155,8.0,-8.84,-20.134999999999998,41.10611,29.02157
41.10612_29.01548,246.0,0.0,-114.11,-200.0,-200.0,642648.0,-17.633333333333333,-5.766666666666667,-30.0,-200.0,0.0,-200.0,-30.0,41.10612,29.01548
41.10612_29.02262,91.875,86.125,-103.8375,-97.71333333333332,-114.19749999999999,646165.3333333334,-14.327499999999999,1.0812499999999998,-32.23333333333333,-21.59,3.0,-13.28125,-24.25125,41.10612,29.02262
41.10612_29.02266,177.33333333333334,193.0,-94.96666666666668,-115.75,-109.38999999999999,642432.0,-11.493333333333334,6.886666666666667,-26.87,-16.05,26.333333333333332,-15.523333333333333,-26.603333333333335,41.10612,29.02266
41.10612_29.0264,69.33333333333333,74.66666666666667,-87.61500000000001,-99.30333333333334,-90.87666666666667,641074.2857142857,-12.711666666666668,2.2950000000000004,-24.403333333333336,-13.591666666666669,57.166666666666664,-3.7399999999999998,-15.975,41.10612,29.0264
41.10612_29.02647,102.4,112.5,-97.964,-97.67666666666666,-98.4175,641740.8,-17.442,-4.5760000000000005,-21.05666666666667,-10.003333333333334,59.0,-3.1050000000000004,-15.615,41.10612,29.02647
41.10612_29.02778,76.0,68.0,-63.225,-97.27,-91.595,640704.0,-10.62,26.67,-30.0,-34.575,59.0,-28.535,-37.52,41.10612,29.02778
41.10613_29.01549,157.0,76.0,-117.305,-200.0,-120.35,642000.0,-25.019999999999996,-13.6675,-30.0,-200.0,0.0,-21.26,-32.36,41.10613,29.01549
41.10613_29.02159,112.2,40.0,-94.05000000000001,-109.79,-91.10333333333334,641740.8,-13.294,3.378,-38.59666666666667,-27.97,13.0,-8.526666666666667,-19.959999999999997,41.10613,29.021589999999996
41.10613_29.02262,75.57142857142857,66.28571428571429,-95.22285714285715,-101.525,-105.51,644694.8571428572,-12.484285714285715,4.184285714285714,-33.67666666666667,-24.7475,5.5,-11.504285714285714,-22.587142857142858,41.10613,29.02262
41.10613_29.0264,72.0,72.0,-87.62,-100.17000000000002,-88.85749999999999,641222.4,-13.317499999999999,0.6325000000000001,-25.872500000000002,-15.12,59.0,-1.68,-14.552499999999998,41.10613,29.026400000000002
41.10613_29.02779,76.0,68.0,-62.076,-98.02,-93.24000000000001,640704.0,-10.617999999999999,28.344,-30.0,-35.58,48.0,-31.136000000000003,-30.0,41.10613,29.02779
41.10614_29.02261,81.5,73.5,-98.94,-99.635,-108.51375,645130.6666666666,-13.20625,2.9837499999999997,-32.875,-22.235,3.0,-11.26125,-22.317500000000003,41.10614,29.02261
41.10614_29.0264,72.57142857142857,71.42857142857143,-85.67857142857143,-101.19142857142857,-89.16857142857144,641028.0,-12.741428571428573,2.8328571428571427,-28.25714285714286,-17.560000000000002,59.0,-3.7842857142857147,-16.235714285714288,41.10614,29.0264
41.10614_29.02647,161.0,53.0,-100.555,-96.8,-103.15,642000.0,-13.629999999999999,0.47,-23.41,-12.56,59.0,-3.98,-16.12,41.10614,29.02647
41.10614_29.02781,76.0,68.0,-61.75,-96.78,-92.88,640704.0,-10.62,28.53,-30.0,-35.72,48.0,-31.17,-30.0,41.10614,29.02781
41.10615_29.01551,157.0,76.0,-117.88,-200.0,-120.63,642000.0,-22.2675,-11.092500000000001,-30.0,-200.0,0.0,-14.22,-25.23,41.10615,29.01551
41.10615_29.0264,72.8,71.2,-85.404,-101.922,-89.98800000000001,641136.0,-12.355999999999998,4.07,-28.878000000000004,-18.184,59.0,-4.782,-16.939999999999998,41.10615,29.0264
41.10616_29.02159,97.33333333333333,40.0,-93.52666666666669,-109.745,-88.575,641568.0,-14.280000000000001,0.8233333333333333,-37.96,-27.33,8.0,-5.5,-17.265,41.10616,29.02159
41.10616_29.02261,91.875,73.5,-103.54625,-101.54666666666667,-108.96333333333332,646165.3333333334,-13.348749999999999,1.82125,-34.65,-24.02,3.0,-12.026666666666666,-23.103333333333328,41.10616,29.02261
41.10616_29.02265,122.4,77.0,-86.74600000000001,-107.388,-100.578,641740.8,-11.24,8.84,-29.186,-18.418,65.0,-13.118,-24.003999999999998,41.10616,29.02265
41.10616_29.0264,70.28571428571429,73.71428571428571,-87.54571428571428,-99.66285714285713,-88.96714285714286,641028.0,-13.232857142857142,0.8742857142857142,-25.369999999999997,-14.584285714285715,59.0,-1.8185714285714287,-14.654285714285711,41.10616,29.0264
41.10616_29.02782,76.0,58.0,-61.81,-95.92,-94.92,640704.0,-10.62,29.445,-30.0,-33.3,63.5,-33.260000000000005,-30.0,41.10616,29.02782
41.10617_29.01552,130.0,72.0,-117.90666666666668,-200.0,-120.21000000000001,643597.6,-22.8,-11.686666666666667,-30.0,-200.0,0.0,-15.059999999999999,-26.1,41.10617,29.01552
41.10617_29.02261,67.66666666666667,56.666666666666664,-91.20666666666666,-101.05250000000001,-100.61166666666666,643734.8571428572,-12.781666666666666,4.696666666666666,-34.903333333333336,-26.035,19.25,-11.116666666666667,-22.168333333333337,41.10617,29.022610000000004
41.10617_29.02646,109.0,105.0,-98.99000000000001,-98.22,-105.4025,642259.2,-17.89,-4.1450000000000005,-21.880000000000003,-10.915,59.0,-6.6225,-18.25,41.10617,29.026459999999997
41.10617_29.02784,76.0,61.333333333333336,-62.23333333333334,-98.17,-94.06,640704.0,-10.62,29.11,-30.0,-35.945,58.0,-31.52333333333333,-30.0,41.10617,29.02784
41.10618_29.02639,73.33333333333333,70.66666666666667,-86.80333333333334,-100.23166666666667,-90.0116666666667,640704.0,-12.691666666666665,2.285,-26.125,-15.346666666666666,57.166666666666664,-3.6449999999999996,-15.898333333333333,41.10618,29.026390000000003
41.10618_29.02786,76.0,68.0,-62.875,-97.68,-93.075,640704.0,-10.62,27.884999999999998,-30.0,-33.08,48.0,-29.2,-39.19,41.10618,29.02786
41.10619_29.01554,159.0,72.0,-118.42999999999999,-200.0,-118.50999999999999,641740.8,-23.455000000000002,-12.3425,-30.0,-200.0,0.0,-13.6,-24.700000000000003,41.10619,29.015539999999998
41.10619_29.0216,160.2,31.5,-100.39399999999999,-109.065,-84.435,642259.2,-14.825999999999999,-1.1379999999999997,-38.45,-27.83,8.0,-2.325,-14.965,41.10619,29.0216
41.10619_29.02261,87.42857142857143,80.71428571428571,-102.03571428571429,-100.06666666666666,-112.11285714285714,645684.0,-13.682857142857141,2.2871428571428574,-34.98666666666667,-24.349999999999998,24.666666666666668,-12.414285714285713,-23.37142857142857,41.10619,29.02261
41.10619_29.02264,177.33333333333334,193.0,-96.09333333333332,-115.90999999999998,-109.54,642432.0,-11.486666666666666,6.66,-25.963333333333335,-15.096666666666666,26.333333333333332,-9.206666666666667,-20.473333333333333,41.10619,29.02264
41.10619_29.02639,72.0,72.0,-87.70666666666666,-101.36166666666666,-89.73,641074.2857142857,-13.028333333333334,1.43,-26.686666666666667,-15.926666666666668,59.0,-2.403333333333333,-15.055,41.106190000000005,29.02639
41.10619_29.02788,76.0,68.0,-65.39500000000001,-97.96000000000001,-95.46000000000001,640704.0,-10.62,26.520000000000003,-30.0,-32.1,59.0,-29.72,-39.42,41.10619,29.02788
41.1061_29.01546,157.0,76.0,-116.25250000000001,-200.0,-118.395,643597.6,-23.3275,-12.1325,-30.0,-200.0,0.0,-19.125,-30.14,41.1061,29.01546
41.1061_29.02262,86.11111111111111,73.5,-100.39222222222222,-100.1725,-108.675,645619.2,-13.62,2.3100000000000005,-34.2625,-23.619999999999997,19.25,-12.475,-23.43875,41.1061,29.02262
41.1061_29.0264,68.0,76.0,-87.02,-98.33333333333333,-91.35166666666667,641074.2857142857,-12.608333333333334,2.5716666666666668,-23.901666666666667,-13.064999999999998,48.0,-4.96,-16.94,41.106100000000005,29.0264
41.1061_29.02778,76.0,68.0,-64.61666666666667,-97.52666666666666,-90.67,640704.0,-10.623333333333333,24.439999999999998,-30.0,-32.443333333333335,59.0,-25.996666666666666,-36.62,41.1061,29.027779999999996
41.10621_29.01555,112.5,76.0,-115.285,-118.54,-117.68333333333334,643079.2,-20.0475,-8.69,-24.52,-13.53,40.0,-11.443333333333333,-22.52,41.10621,29.01555
41.10621_29.0226,99.28571428571429,95.14285714285714,-108.01571428571427,-100.455,-116.39714285714285,646848.0,-14.482857142857144,-0.33428571428571424,-34.935,-24.3,3.0,-11.06857142857143,-22.18285714285714,41.10621,29.0226
41.10621_29.02639,74.66666666666667,69.33333333333333,-88.46499999999999,-98.72500000000001,-92.44833333333332,641074.2857142857,-12.686666666666667,2.7383333333333333,-22.94666666666667,-12.023333333333333,59.0,-4.57,-16.671666666666667,41.10621,29.02639
41.10621_29.0279,76.0,60.75,-70.1925,-98.535,-96.69999999999999,640704.0,-10.6325,23.0,-37.364999999999995,-28.275,55.75,-26.5875,-37.215,41.10621,29.0279
41.10622_29.02161,91.5,23.0,-86.8575,-113.29,-88.36,641352.0,-12.897499999999999,6.1575,-38.84,-28.985,3.0,-10.733333333333334,-21.75,41.10622,29.02161
41.10622_29.0264,72.8,71.2,-88.348,-97.75800000000001,-91.31800000000001,641136.0,-12.931999999999999,1.634,-22.342,-11.376000000000001,59.0,-3.556,-15.904,41.10622,29.0264
41.10622_29.02646,161.0,68.0,-103.815,-96.24,-93.46,642432.0,-14.77,-1.29,-19.7,-8.5,59.0,-5.14,-16.91,41.10622,29.02646
41.10623_29.01556,186.66666666666666,76.0,-116.70666666666666,-200.0,-118.24,642777.6,-20.396666666666665,-8.97,-30.0,-200.0,0.0,-12.0,-22.97,41.10623,29.01556
41.10623_29.0226,81.5,66.28571428571429,-98.325,-100.1975,-104.44857142857141,645360.0,-13.379999999999999,2.415,-35.055,-24.43,3.0,-10.45857142857143,-21.687142857142856,41.10623,29.0226
41.10623_29.02263,122.4,77.0,-86.078,-109.04,-102.054,641740.8,-11.228,10.456,-33.046,-22.372000000000003,65.0,-15.542000000000002,-26.342000000000002,41.10623,29.02263
41.10623_29.0264,74.66666666666667,66.5,-89.97166666666668,-95.375,-94.46666666666665,641074.2857142857,-12.918333333333331,1.8083333333333333,-18.323333333333334,-6.8500000000000005,61.833333333333336,-5.713333333333334,-17.416666666666668,41.10623,29.0264
41.10623_29.02792,76.0,58.0,-67.225,-98.325,-97.045,640704.0,-10.62,25.435000000000002,-30.0,-30.83,58.0,-29.82,-39.67,41.10623,29.02792
41.10624_29.01558,68.0,76.0,-113.215,-120.755,-116.015,643673.0,-17.735,-6.055,-25.505,-14.66,40.0,-9.325,-20.525,41.10624,29.01558
41.10624_29.02162,143.0,23.0,-92.2425,-200.0,-87.705,642000.0,-13.3025,4.455,-30.0,-200.0,0.0,-12.465,-23.325,41.10624,29.02162
41.10624_29.0226,86.11111111111111,73.5,-101.00888888888889,-101.1925,-108.55875,645619.2,-13.154444444444444,2.7844444444444445,-34.8125,-24.1725,3.0,-11.41125,-22.45375,41.10624,29.0226
41.10624_29.02639,73.33333333333333,70.66666666666667,-90.94,-96.40000000000002,-93.03333333333332,641074.2857142857,-13.604999999999999,0.205,-19.06833333333333,-7.656666666666667,59.0,-3.388333333333333,-15.705,41.10624,29.02639
41.10625_29.01559,157.0,76.0,-117.77000000000001,-200.0,-114.7,642648.0,-20.995,-9.645,-30.0,-200.0,0.0,-7.9,-19.25,41.10625,29.01559
41.10625_29.02259,75.57142857142857,66.28571428571429,-95.49142857142859,-102.83250000000001,-104.0,644694.8571428572,-13.37142857142857,2.6557142857142857,-35.63999999999999,-26.534999999999997,3.0,-10.154285714285715,-21.295714285714286,41.10625,29.02259
41.10625_29.02638,73.0909090909091,70.9090909090909,-90.46000000000001,-96.58636363636364,-92.76090909090908,640920.0,-13.442727272727273,0.5227272727272727,-19.57,-8.318181818181817,59.0,-3.4272727272727277,-15.743636363636364,41.10625,29.02638
41.10625_29.02645,76.0,68.0,-88.02333333333335,-96.11666666666667,-94.21,641352.0,-12.393333333333333,3.7433333333333336,-20.486666666666668,-9.356666666666667,59.0,-7.063333333333333,-18.573333333333334,41.10625,29.02645
41.10625_29.02795,76.0,58.0,-67.855,-98.64999999999999,-95.29,640704.0,-10.639999999999999,24.475,-35.025,-27.05666666666666,58.0,-27.32,-30.06,41.10625,29.02795
41.10626_29.01561,157.0,76.0,-115.35999999999999,-120.19666666666667,-116.205,642887.5555555555,-19.176250000000003,-7.516249999999999,-25.27,-14.423333333333334,33.333333333333336,-10.165,-21.275,41.10626,29.01561
41.10626_29.0226,87.42857142857143,80.71428571428571,-99.46714285714286,-100.60333333333334,-110.76714285714286,645684.0,-12.704285714285716,3.5671428571428563,-34.9,-24.266666666666666,3.0,-12.307142857142859,-23.33142857142857,41.10626,29.0226
41.10626_29.02263,177.33333333333334,113.0,-95.78666666666668,-110.75,-110.86666666666666,642432.0,-11.206666666666665,8.743333333333332,-27.625,-16.8,140.5,-13.543333333333331,-24.426666666666666,41.10626,29.022630000000003
41.10627_29.02161,163.6,23.0,-99.346,-106.94,-86.36,642259.2,-15.348000000000003,0.21000000000000024,-39.34,-31.425,13.0,-10.475,-21.465,41.10627,29.02161
41.10627_29.0226,75.57142857142857,66.28571428571429,-94.53142857142858,-99.665,-105.0142857142857,644520.0,-12.248571428571427,4.734285714285714,-32.965,-22.317500000000003,3.0,-11.525714285714287,-22.638571428571424,41.10627,29.0226
41.10627_29.02637,74.66666666666667,69.33333333333333,-87.67666666666666,-96.2,-92.37666666666667,641074.2857142857,-12.513333333333334,3.1316666666666664,-21.036666666666665,-9.955,59.0,-5.383333333333333,-17.215,41.10627,29.026370000000004
41.10627_29.02638,74.4,69.6,-90.704,-97.00800000000001,-93.346,641136.0,-13.370000000000001,0.9080000000000001,-19.68,-8.438,59.0,-3.7619999999999996,-16.016000000000002,41.10627,29.02638
41.10627_29.02645,68.4,68.0,-94.35000000000001,-94.6475,-93.4025,641222.4,-14.953999999999999,-1.158,-18.3025,-6.8125,59.0,-5.275,-17.0575,41.10627,29.02645
41.10627_29.02776,76.0,65.75,-64.31,-96.295,-93.11250000000001,640704.0,-10.622499999999999,25.982499999999998,-30.0,-31.875,55.75,-28.9025,-36.93,41.10627,29.02776
41.10627_29.02779,76.0,64.14285714285714,-61.81000000000001,-96.53714285714285,-94.11142857142856,641028.0,-10.62,28.95,-30.0,-33.99142857142857,57.142857142857146,-32.144285714285715,-30.0,41.10627,29.02779
41.10627_29.02782,76.0,65.75,-62.455,-95.78,-93.255,641222.4,-10.6175,27.707499999999996,-30.0,-32.565,53.5,-30.805,-30.0,41.10627,29.02782
41.10627_29.02798,76.0,48.0,-70.02,-99.52,-96.39,640704.0,-10.63,23.5,-30.0,-29.4,68.0,-26.38,-37.0,41.10627,29.02798
41.10628_29.01563,146.57142857142858,62.5,-115.98857142857142,-119.83333333333333,-115.29249999999999,641814.8571428572,-20.141428571428573,-8.744285714285715,-24.47,-13.533333333333333,42.666666666666664,-8.924999999999999,-20.2225,41.106280000000005,29.015630000000005
41.10628_29.02638,69.33333333333333,71.83333333333333,-93.66833333333334,-99.15000000000002,-96.23,641074.2857142857,-13.46,0.5216666666666667,-18.94,-7.601666666666667,61.833333333333336,-3.8166666666666664,-16.023333333333333,41.106280000000005,29.02638
41.10628_29.02775,76.0,59.0,-64.78,-95.33500000000001,-93.065,641568.0,-10.62,25.310000000000002,-30.0,-30.75,68.0,-28.475,-38.11,41.10628,29.02775
41.10628_29.02785,76.0,64.4,-63.524,-96.57399999999998,-92.85,641136.0,-10.621999999999998,26.252,-30.0,-33.062,62.6,-29.340000000000003,-39.07666666666666,41.10628,29.02785
41.10628_29.02787,76.0,65.75,-65.75,-98.085,-95.2075,640704.0,-10.62,26.4075,-30.0,-31.732499999999998,55.75,-28.8725,-39.11333333333334,41.10628,29.02787
41.10629_29.01565,144.28571428571428,76.0,-114.55142857142857,-119.95,-115.83500000000001,642887.5555555555,-18.68,-7.025714285714285,-24.79,-13.89,40.0,-10.1975,-21.3425,41.10629,29.01565
41.10629_29.02259,81.5,66.28571428571429,-95.44874999999999,-98.335,-106.18571428571428,645360.0,-12.5775,6.51,-36.2825,-25.6525,3.0,-15.700000000000001,-26.502857142857145,41.10629,29.02259
41.10629_29.02262,122.4,121.0,-88.55999999999999,-109.582,-103.928,641740.8,-11.120000000000001,10.398000000000001,-31.55,-20.869999999999997,21.0,-13.254,-24.125999999999998,41.10629,29.02262
