Latitude,Longitude,NR_Scan_PCI_SortedBy_RSRP_0,NR_Scan_PCI_SortedBy_RSRP_1,NR_Scan_PCI_SortedBy_RSRP_2,NR_Scan_PCI_SortedBy_RSRP_3,NR_Scan_PCI_SortedBy_RSRP_4,NR_Scan_PCI_SortedBy_RSRP_5,NR_Scan_PCI_SortedBy_RSRP_6,NR_Scan_SSB_RSRP_SortedBy_RSRP_0,NR_Scan_SSB_RSRP_SortedBy_RSRP_1,NR_Scan_SSB_RSRP_SortedBy_RSRP_2,NR_Scan_SSB_RSRP_SortedBy_RSRP_3,NR_Scan_SSB_RSRP_SortedBy_RSRP_4,NR_Scan_SSB_RSRP_SortedBy_RSRP_5,NR_Scan_SSB_RSRP_SortedBy_RSRP_6,NR_Scan_SSB_RSRQ_SortedBy_RSRP_0,NR_Scan_SSB_RSRQ_SortedBy_RSRP_1,NR_Scan_SSB_RSRQ_SortedBy_RSRP_2,NR_Scan_SSB_RSRQ_SortedBy_RSRP_3,NR_Scan_SSB_RSRQ_SortedBy_RSRP_4,NR_Scan_SSB_RSRQ_SortedBy_RSRP_5,NR_Scan_SSB_RSRQ_SortedBy_RSRP_6,NR_Scan_SSB_SINR_SortedBy_RSRP_0,NR_Scan_SSB_SINR_SortedBy_RSRP_1,NR_Scan_SSB_SINR_SortedBy_RSRP_2,NR_Scan_SSB_SINR_SortedBy_RSRP_3,NR_Scan_SSB_SINR_SortedBy_RSRP_4,NR_Scan_SSB_SINR_SortedBy_RSRP_5,NR_Scan_SSB_SINR_SortedBy_RSRP_6
41.10566,29.02651,68.0,76.0,59.0,,,,,-81.12,-95.31,-118.05,,,,,-10.78,-24.97,,,,,,13.95,-14.2,-37.1,,,,
41.10566,29.02651,68.0,76.0,3.0,,,,,-83.29,-97.0,-109.24,,,,,-10.81,-24.52,-35.71,,,,,13.13,-13.73,-25.08,,,,
41.10566,29.02651,68.0,76.0,3.0,,,,,-84.84,-96.91,-108.17,,,,,-10.91,-22.98,-34.31,,,,,11.42,-12.11,-23.67,,,,
41.10568,29.02651,68.0,76.0,3.0,,,,,-81.55,-97.86,-110.09,,,,,-10.73,-27.05,-38.9,,,,,15.52,-16.32,-28.28,,,,
41.10568,29.02651,68.0,76.0,3.0,,,,,-82.22,-97.21,-111.51,,,,,-10.77,-25.76,-34.89,,,,,14.26,-15.0,-24.25,,,,
41.10568,29.02651,68.0,76.0,3.0,,,,,-82.96,-97.04,-114.38,,,,,-10.79,-24.88,,,,,,13.57,-14.1,-30.87,,,,
41.10568,29.02651,68.0,76.0,3.0,59.0,,,,-84.58,-98.5,-111.55,-114.27,,,,-10.82,-24.74,-37.79,,,,,13.05,-13.96,-27.17,-29.89,,,
41.10568,29.02651,68.0,76.0,3.0,,,,,-83.05,-96.11,-110.8,,,,,-10.84,-23.9,-38.61,,,,,12.56,-13.08,-27.99,,,,
41.10568,29.02651,68.0,76.0,3.0,,,,,-82.66,-97.63,-109.06,,,,,-10.77,-25.74,-36.77,,,,,14.28,-14.99,-26.14,,,,
41.10569,29.02651,68.0,76.0,,,,,,-84.4,-98.39,,,,,,-10.81,-24.81,,,,,,13.3,-14.02,,,,,
41.10569,29.02651,68.0,76.0,59.0,3.0,,,,-82.66,-98.05,-109.58,-115.48,,,,-10.76,-26.14,-37.68,,,,,14.7,-15.4,-27.05,-32.97,,,
41.10569,29.02651,68.0,76.0,3.0,59.0,,,,-83.05,-98.41,-109.53,-112.02,,,,-10.76,-26.13,-37.06,-39.68,,,,14.53,-15.38,-26.43,-29.06,,,
41.10569,29.02651,68.0,76.0,3.0,59.0,,,,-81.53,-95.42,-109.43,-114.3,,,,-10.8,-24.69,-38.95,,,,,13.5,-13.9,-28.32,-32.64,,,
41.10569,29.02651,68.0,76.0,3.0,59.0,,,,-81.39,-96.66,-111.77,-114.07,,,,-10.75,-26.03,,,,,,14.68,-15.28,-30.3,-31.12,,,
41.10569,29.02651,68.0,76.0,3.0,,,,,-79.77,-97.74,-111.29,,,,,-10.69,-28.67,,,,,,17.13,-17.98,-31.4,,,,
41.1057,29.02651,68.0,76.0,3.0,59.0,,,,-81.61,-95.74,-112.09,-113.66,,,,-10.8,-24.94,,,,,,13.58,-14.15,-31.2,-33.43,,,
41.1057,29.02651,68.0,76.0,48.0,3.0,59.0,,,-81.81,-98.78,-111.15,-111.01,-114.3,,,-10.72,-27.69,,-39.92,,,,16.04,-16.98,-29.43,-29.3,-32.59,,
41.1057,29.02651,68.0,76.0,3.0,59.0,,,,-82.85,-98.73,-114.65,-115.04,,,,-10.75,-26.63,,,,,,14.92,-15.91,-33.86,-30.59,,,
41.1057,29.02651,68.0,76.0,59.0,3.0,,,,-82.42,-96.3,-112.16,-112.58,,,,-10.79,-24.69,-39.5,,,,,13.59,-13.9,-28.87,-30.11,,,
41.1057,29.02651,68.0,76.0,3.0,59.0,,,,-80.01,-98.49,-110.12,-114.45,,,,-10.68,-29.17,,,,,,17.59,-18.48,-29.98,-32.47,,,
41.1057,29.02651,68.0,76.0,3.0,59.0,,,,-81.44,-98.25,-109.06,-111.35,,,,-10.72,-27.52,-38.34,,,,,15.9,-16.82,-27.71,-29.5,,,
41.10571,29.02651,68.0,76.0,3.0,59.0,,,,-80.88,-95.38,-111.24,-114.94,,,,-10.78,-25.28,,,,,,14.01,-14.52,-30.76,-34.63,,,
41.10571,29.02651,68.0,76.0,3.0,,,,,-81.8,-98.4,-112.03,,,,,-10.71,-27.6,,,,,,16.07,-16.89,-30.76,,,,
41.10571,29.02651,68.0,76.0,3.0,59.0,,,,-84.84,-99.71,-108.62,-112.18,,,,-10.79,-25.67,-34.29,-37.2,,,,13.61,-14.92,-23.66,-26.57,,,
41.10571,29.02651,68.0,76.0,3.0,48.0,59.0,,,-83.88,-98.93,-114.32,-115.55,-118.51,,,-10.77,-25.82,,,,,,14.46,-15.07,-30.58,-31.78,-34.79,,
41.10571,29.02651,68.0,76.0,3.0,59.0,48.0,,,-84.48,-99.18,-111.07,-111.57,-113.31,,,-10.79,-25.5,-37.28,-37.63,-39.07,,,13.67,-14.74,-26.65,-27.01,-28.45,,
41.10571,29.02651,68.0,76.0,48.0,3.0,59.0,,,-84.97,-99.82,-108.85,-113.82,-113.99,,,-10.79,-25.65,-34.65,-39.65,-39.7,,,13.68,-14.89,-24.02,-29.03,-29.07,,
41.10572,29.02651,68.0,76.0,48.0,3.0,59.0,,,-85.02,-99.79,-110.31,-112.21,-115.55,,,-10.8,-25.57,-36.03,-38.14,,,,13.52,-14.81,-25.4,-27.51,-30.54,,
41.10572,29.02651,68.0,76.0,48.0,3.0,59.0,,,-84.98,-98.77,-110.91,-114.12,-114.35,,,-10.82,-24.61,-36.95,,,,,13.05,-13.81,-26.32,-30.73,-30.87,,
41.10572,29.02651,68.0,76.0,48.0,3.0,59.0,,,-84.28,-100.54,-113.14,-114.1,-115.92,,,-10.74,-27.01,-39.96,,,,,14.96,-16.29,-29.33,-30.71,-32.43,,
41.10572,29.02651,68.0,76.0,48.0,59.0,3.0,,,-85.47,-99.22,-112.9,-113.12,-116.82,,,-10.82,-24.58,-37.82,-38.79,,,,12.95,-13.79,-27.2,-28.17,-31.87,,
41.10572,29.02651,68.0,76.0,48.0,59.0,,,,-86.66,-98.92,-109.84,-113.07,,,,-10.92,-23.19,-33.26,-36.17,,,,11.29,-12.32,-22.62,-25.54,,,
41.10574,29.02651,68.0,76.0,48.0,59.0,,,,-84.22,-102.83,-108.9,-116.08,,,,-10.72,-29.32,-35.35,,,,,16.21,-18.64,-24.71,-31.91,,,
41.10574,29.02651,68.0,76.0,48.0,59.0,3.0,,,-85.79,-98.59,-109.59,-112.35,-115.01,,,-10.88,-23.68,-34.83,-36.96,-39.39,,,11.9,-12.84,-24.19,-26.33,-28.77,,
41.10574,29.02651,68.0,76.0,48.0,3.0,59.0,,,-87.07,-99.55,-110.25,-113.19,-113.61,,,-10.9,-23.39,-34.06,-36.52,-37.57,,,11.49,-12.53,-23.41,-25.89,-26.94,,
41.10574,29.02651,68.0,76.0,59.0,48.0,,,,-86.86,-98.75,-115.1,-115.82,,,,-10.91,-22.81,-38.27,-38.89,,,,11.35,-11.93,-27.64,-28.26,,,
41.10574,29.02651,68.0,76.0,48.0,59.0,3.0,,,-86.76,-99.2,-111.82,-114.87,-116.91,,,-10.9,-23.34,-36.34,-39.29,-39.79,,,11.64,-12.49,-25.71,-28.67,-29.16,,
41.10574,29.0265,68.0,76.0,59.0,48.0,3.0,,,-88.74,-97.26,-110.73,-114.16,-117.6,,,-11.25,-19.78,-33.29,-36.67,-39.97,,,7.93,-8.6,-22.66,-26.03,-29.35,,
41.10574,29.0265,68.0,76.0,48.0,59.0,,,,-87.04,-101.35,-113.72,-114.22,,,,-10.82,-25.13,-37.45,-37.97,,,,13.15,-14.35,-26.82,-27.34,,,
41.10574,29.0265,68.0,76.0,48.0,59.0,3.0,,,-88.14,-98.4,-111.95,-113.04,-119.61,,,-11.06,-21.32,-34.56,-35.61,,,,9.63,-10.32,-23.92,-24.97,-31.08,,
41.10574,29.0265,68.0,76.0,48.0,59.0,,,,-86.28,-96.22,-114.18,-114.23,,,,-11.05,-20.99,,-37.9,,,,9.64,-9.96,-29.48,-27.27,,,
41.10574,29.0265,68.0,76.0,59.0,48.0,3.0,,,-87.27,-98.27,-110.47,-114.52,-120.79,,,-11.0,-22.0,-34.02,-38.76,,,,10.28,-11.06,-23.38,-28.13,-30.55,,
41.10574,29.0265,68.0,76.0,48.0,59.0,3.0,,,-86.57,-97.81,-110.86,-113.95,-115.85,,,-10.97,-22.21,-35.07,-37.36,-39.51,,,10.67,-11.29,-24.44,-26.74,-28.88,,
41.10576,29.0265,68.0,76.0,59.0,48.0,3.0,,,-86.22,-99.34,-109.82,-114.25,-116.42,,,-10.86,-23.99,-34.42,-35.65,,,,12.28,-13.16,-23.78,-25.01,-30.81,,
41.10576,29.0265,68.0,76.0,48.0,59.0,3.0,,,-87.77,-96.59,-107.91,-110.23,-115.26,,,-11.23,-20.05,-31.23,-33.69,-38.89,,,8.08,-8.92,-20.58,-23.06,-28.26,,
41.10576,29.0265,68.0,76.0,48.0,59.0,3.0,,,-88.33,-96.55,-105.06,-110.89,-114.39,,,-11.36,-19.57,-28.09,-33.93,-34.46,,,7.23,-8.38,-17.39,-23.29,-23.82,,
41.10576,29.0265,68.0,76.0,48.0,59.0,3.0,,,-86.06,-97.74,-104.38,-108.91,-117.41,,,-11.01,-22.69,-29.32,-33.85,,,,10.21,-11.79,-18.64,-23.21,-31.73,,
41.10576,29.0265,68.0,76.0,48.0,59.0,,,,-84.76,-94.72,-109.04,-110.9,,,,-11.09,-21.05,-35.47,-36.65,,,,9.27,-10.02,-24.84,-26.02,,,
41.10576,29.0265,68.0,76.0,48.0,59.0,3.0,,,-85.62,-97.58,-109.55,-110.14,-114.65,,,-10.94,-22.92,-33.44,-35.42,-38.46,,,10.93,-12.04,-22.8,-24.79,-27.83,,
41.10577,29.0265,68.0,76.0,59.0,48.0,3.0,,,-84.93,-99.21,-109.6,-110.09,-116.7,,,-10.81,-25.08,-35.51,-35.96,,,,13.22,-14.31,-24.88,-25.32,-32.72,,
41.10577,29.0265,68.0,76.0,59.0,48.0,3.0,,,-83.81,-94.81,-106.74,-111.76,-116.64,,,-10.99,-22.0,-34.01,-38.7,,,,10.36,-11.05,-23.37,-28.07,-32.25,,
41.10577,29.0265,68.0,76.0,59.0,48.0,3.0,,,-83.43,-94.76,-109.8,-110.09,-116.01,,,-10.94,-22.28,-36.97,-37.59,,,,10.97,-11.35,-26.34,-26.96,-30.49,,
41.10577,29.0265,68.0,76.0,59.0,48.0,,,,-85.08,-97.34,-108.2,-109.62,,,,-10.92,-23.18,-34.02,-35.43,,,,11.33,-12.31,-23.38,-24.8,,,
41.10577,29.0265,68.0,76.0,59.0,,,,,-86.02,-95.42,-115.15,,,,,-11.13,-20.54,,,,,,8.94,-9.44,-29.66,,,,
41.10577,29.0265,68.0,76.0,48.0,59.0,,,,-85.35,-95.36,-111.44,-112.64,,,,-11.06,-21.07,-37.6,-38.97,,,,9.57,-10.03,-26.97,-28.36,,,
41.10578,29.0265,68.0,76.0,59.0,48.0,3.0,,,-85.96,-97.13,-111.0,-114.22,-116.68,,,-10.97,-22.14,-36.28,,-39.4,,,10.62,-11.21,-25.65,-29.5,-28.78,,
41.10578,29.0265,68.0,76.0,59.0,48.0,3.0,,,-86.43,-95.4,-109.46,-112.71,-116.65,,,-11.18,-20.14,-34.52,-37.32,,,,8.51,-9.02,-23.89,-26.69,-32.0,,
41.10578,29.0265,68.0,76.0,59.0,48.0,3.0,,,-86.97,-96.91,-108.87,-114.31,-116.71,,,-11.1,-21.04,-33.06,-38.82,,,,9.21,-10.01,-22.42,-28.19,-30.03,,
41.10578,29.0265,68.0,76.0,59.0,48.0,3.0,,,-86.32,-92.84,-109.26,-115.03,-115.6,,,-11.53,-18.05,-34.7,,,,,6.24,-6.58,-24.07,-29.43,-30.26,,
41.10578,29.0265,68.0,76.0,59.0,48.0,3.0,,,-86.21,-92.55,-109.02,-114.79,-115.23,,,-11.57,-17.92,-34.38,-39.74,-38.94,,,6.05,-6.4,-23.75,-29.11,-28.32,,
41.10579,29.02649,68.0,76.0,59.0,48.0,3.0,,,-87.41,-93.63,-109.03,-114.73,-117.01,,,-11.61,-17.82,-33.35,-38.58,,,,5.84,-6.3,-22.71,-27.95,-31.09,,
41.10579,29.02649,68.0,76.0,59.0,48.0,,,,-81.88,-98.27,-110.14,-113.94,,,,-10.73,-27.11,-38.97,,,,,15.75,-16.39,-28.36,-32.14,,,
41.10579,29.02649,68.0,76.0,59.0,48.0,3.0,,,-87.79,-96.8,-106.37,-114.82,-118.82,,,-11.21,-20.22,-29.27,-38.25,-39.39,,,8.28,-9.1,-18.59,-27.62,-28.77,,
41.10579,29.02649,68.0,76.0,59.0,48.0,3.0,,,-85.07,-93.7,-108.14,-113.65,-115.55,,,-11.21,-19.85,-34.36,-39.77,,,,8.27,-8.68,-23.73,-29.14,-30.77,,
41.10579,29.02649,68.0,76.0,59.0,48.0,3.0,,,-85.74,-92.48,-107.11,-112.76,-116.02,,,-11.51,-18.26,-32.88,-38.5,,,,6.33,-6.83,-22.24,-27.87,-29.88,,
41.10579,29.02649,68.0,76.0,59.0,48.0,3.0,,,-85.62,-93.3,-107.92,-114.63,-115.6,,,-11.35,-19.03,-34.11,,,,,7.31,-7.74,-23.47,-29.46,-32.36,,
41.1058,29.02649,68.0,76.0,59.0,48.0,,,,-86.49,-93.53,-107.67,-110.92,,,,-11.47,-18.52,-32.68,-36.14,,,,6.55,-7.14,-22.03,-25.5,,,
41.1058,29.02649,68.0,76.0,59.0,48.0,3.0,,,-87.76,-98.78,-107.61,-110.85,-115.28,,,-11.05,-22.07,-31.39,-33.67,-36.65,,,9.73,-11.13,-20.74,-23.03,-26.03,,
41.1058,29.02649,68.0,76.0,59.0,48.0,,,,-85.89,-97.79,-107.6,-108.48,,,,-10.95,-22.85,-32.92,-33.51,,,,10.92,-11.97,-22.28,-22.86,,,
41.1058,29.02649,68.0,76.0,59.0,,,,,-83.42,-94.86,-107.13,,,,,-10.96,-22.4,-34.67,,,,,10.84,-11.49,-24.04,,,,
41.1058,29.02649,68.0,76.0,48.0,59.0,3.0,,,-85.81,-94.94,-106.04,-106.18,-115.23,,,-11.22,-20.35,-31.43,-31.72,,,,8.22,-9.25,-20.77,-21.07,-31.21,,
41.10581,29.02649,68.0,76.0,48.0,59.0,,,,-85.69,-92.39,-106.88,-107.36,,,,-11.56,-18.26,-32.72,-33.22,,,,6.08,-6.83,-22.07,-22.59,,,
41.10581,29.02649,68.0,76.0,48.0,59.0,3.0,,,-84.08,-92.2,-105.29,-109.21,-114.62,,,-11.3,-19.42,-32.02,-35.72,-39.94,,,7.63,-8.19,-21.36,-25.08,-29.32,,
41.10581,29.02649,68.0,76.0,48.0,59.0,,,,-82.99,-96.54,-106.0,-108.44,,,,-10.84,-24.4,-34.19,-37.15,,,,12.6,-13.6,-23.55,-26.54,,,
41.10581,29.02649,68.0,76.0,48.0,59.0,,,,-82.37,-93.25,-107.18,-107.6,,,,-11.0,-21.88,-35.79,-35.85,,,,10.24,-10.93,-25.17,-25.21,,,
41.10581,29.02649,68.0,76.0,48.0,59.0,,,,-84.08,-90.51,-104.4,-108.36,,,,-11.58,-18.01,-31.89,-35.86,,,,6.03,-6.52,-21.23,-25.22,,,
41.10581,29.02649,68.0,76.0,48.0,59.0,,,,-82.65,-98.98,-105.18,-105.42,,,,-10.78,-27.1,-33.27,-33.54,,,,14.13,-16.38,-22.63,-22.9,,,
41.10581,29.02649,68.0,76.0,48.0,59.0,,,,-85.19,-94.92,-106.76,-107.44,,,,-11.14,-20.88,-32.69,-33.14,,,,8.86,-9.83,-22.04,-22.5,,,
41.10583,29.02648,68.0,76.0,48.0,59.0,3.0,,,-87.78,-94.28,-104.86,-108.17,-111.92,,,-11.66,-18.17,-28.72,-32.09,-35.1,,,5.62,-6.71,-18.03,-21.43,-24.47,,
41.10583,29.02648,68.0,76.0,48.0,59.0,,,,-85.78,-94.86,-106.32,-108.79,,,,-11.2,-20.28,-31.73,-34.1,,,,8.31,-9.17,-21.08,-23.46,,,
41.10583,29.02648,68.0,76.0,48.0,59.0,,,,-84.29,-95.73,-101.5,-106.32,,,,-11.05,-22.49,-28.25,-33.18,,,,9.71,-11.59,-17.55,-22.53,,,
41.10583,29.02648,68.0,76.0,48.0,59.0,,,,-83.37,-94.0,-101.89,-106.02,,,,-11.05,-21.69,-29.57,-33.81,,,,9.66,-10.71,-18.89,-23.18,,,
41.10583,29.02648,68.0,76.0,48.0,59.0,,,,-83.8,-90.87,-102.58,-110.42,,,,-11.51,-18.57,-30.25,-38.14,,,,6.38,-7.21,-19.57,-27.51,,,
41.10583,29.02648,68.0,76.0,48.0,59.0,,,,-83.52,-93.08,-103.0,-107.75,,,,-11.15,-20.72,-30.59,-34.9,,,,8.76,-9.65,-19.93,-24.27,,,
41.10584,29.02648,68.0,76.0,48.0,59.0,3.0,,,-86.03,-93.56,-103.73,-104.92,-112.51,,,-11.47,-19.0,-29.14,-30.35,-38.47,,,6.57,-7.71,-18.46,-19.69,-27.85,,
41.10584,29.02648,68.0,76.0,48.0,59.0,3.0,,,-86.39,-93.94,-102.88,-106.5,-118.57,,,-11.47,-19.02,-27.95,-31.59,,,,6.56,-7.73,-17.23,-20.94,-31.91,,
41.10584,29.02648,68.0,76.0,48.0,59.0,3.0,,,-84.92,-95.53,-100.75,-108.22,-116.21,,,-11.12,-21.74,-26.94,-34.38,,,,9.03,-10.77,-16.21,-23.74,-32.69,,
41.10584,29.02648,68.0,76.0,48.0,59.0,3.0,,,-86.34,-94.11,-104.18,-109.54,-114.86,,,-11.42,-19.2,-29.26,-34.51,,,,6.86,-7.94,-18.57,-23.88,-30.2,,
41.10585,29.02648,68.0,76.0,59.0,48.0,,,,-88.17,-100.38,-103.45,-102.52,,,,-11.17,-23.38,-26.46,-25.54,,,,8.6,-12.53,-15.72,-14.78,,,
41.10585,29.02648,68.0,76.0,48.0,59.0,,,,-86.05,-92.21,-103.18,-106.5,,,,-11.69,-17.86,-28.81,-31.69,,,,5.49,-6.33,-18.12,-21.04,,,
41.10585,29.02648,68.0,76.0,48.0,59.0,3.0,,,-85.97,-93.48,-105.46,-106.91,-113.84,,,-11.43,-18.95,-30.93,-32.38,,,,6.79,-7.65,-20.27,-21.74,-29.41,,
41.10585,29.02648,68.0,76.0,48.0,59.0,,,,-85.15,-92.74,-103.04,-106.35,,,,-11.44,-19.03,-29.31,-32.61,,,,6.73,-7.74,-18.62,-21.96,,,
41.10585,29.02648,68.0,76.0,48.0,59.0,,,,-86.1,-94.72,-101.78,-106.77,,,,-11.33,-19.95,-27.01,-32.01,,,,7.38,-8.8,-16.29,-21.36,,,
41.10585,29.02648,68.0,76.0,48.0,59.0,3.0,,,-86.83,-95.48,-101.9,-105.52,-114.83,,,-11.38,-20.03,-26.43,-30.07,,,,7.13,-8.88,-15.7,-19.41,-29.7,,
41.10586,29.02647,68.0,76.0,48.0,59.0,,,,-85.12,-97.85,-103.08,-105.2,,,,-10.99,-23.73,-28.96,-32.26,,,,10.42,-12.89,-18.28,-21.62,,,
41.10586,29.02647,68.0,76.0,48.0,59.0,,,,-86.13,-96.84,-101.84,-105.44,,,,-11.17,-21.88,-26.85,-30.48,,,,8.63,-10.93,-16.13,-19.82,,,
41.10586,29.02647,68.0,76.0,48.0,59.0,3.0,,,-87.0,-95.06,-102.38,-106.19,-115.2,,,-11.47,-19.53,-26.84,-30.84,-39.96,,,6.57,-8.32,-16.12,-20.18,-29.34,,
41.10586,29.02647,68.0,76.0,48.0,59.0,3.0,,,-86.51,-95.13,-100.18,-105.09,-117.36,,,-11.41,-20.03,-25.07,-29.99,,,,6.93,-8.89,-14.3,-19.32,-32.36,,
41.10586,29.02647,68.0,76.0,48.0,59.0,,,,-86.48,-91.62,-99.5,-106.98,,,,-12.02,-17.17,-25.04,-32.54,,,,4.13,-5.48,-14.25,-21.9,,,
41.10586,29.02647,68.0,76.0,48.0,59.0,3.0,,,-87.29,-96.23,-99.12,-105.24,-116.6,,,-11.48,-20.42,-23.3,-29.64,,,,6.53,-9.33,-12.44,-18.96,-29.43,,
41.10586,29.02647,68.0,76.0,48.0,59.0,3.0,,,-86.6,-96.47,-97.44,-106.48,-115.97,,,-11.44,-21.32,-22.28,-31.33,-39.83,,,6.73,-10.32,-11.35,-20.67,-29.2,,
41.10587,29.02647,68.0,76.0,48.0,59.0,3.0,,,-87.47,-97.27,-98.81,-107.25,-115.12,,,-11.43,-21.23,-22.78,-31.3,-39.32,,,6.8,-10.22,-11.89,-20.65,-28.7,,
41.10587,29.02647,68.0,76.0,48.0,59.0,,,,-88.77,-90.7,-101.99,-104.7,,,,-13.04,-14.96,-26.25,-28.96,,,,1.26,-2.36,-15.51,-18.28,,,
41.10587,29.02647,68.0,76.0,48.0,59.0,3.0,,,-87.72,-94.3,-101.95,-106.3,-114.63,,,-11.68,-18.25,-25.92,-30.28,-37.44,,,5.53,-6.81,-15.17,-19.62,-26.81,,
41.10587,29.02647,68.0,76.0,59.0,48.0,3.0,,,-85.23,-94.8,-104.38,-106.6,-115.55,,,-11.16,-20.73,-30.32,-32.51,,,,8.66,-9.67,-19.66,-21.86,-30.1,,
41.10587,29.02647,68.0,76.0,59.0,48.0,3.0,,,-84.08,-96.56,-105.93,-109.64,-115.03,,,-10.92,-23.41,-33.17,-36.97,,,,11.3,-12.55,-22.53,-26.35,-32.21,,
41.10589,29.02647,68.0,76.0,48.0,59.0,,,,-83.75,-94.92,-103.59,-106.88,,,,-11.02,-22.19,-30.83,-34.25,,,,10.03,-11.26,-20.17,-23.62,,,
41.10589,29.02647,68.0,76.0,48.0,59.0,,,,-84.19,-93.78,-105.08,-106.34,,,,-11.16,-20.75,-32.04,-33.32,,,,8.67,-9.69,-21.4,-22.68,,,
41.10589,29.02647,68.0,76.0,59.0,48.0,,,,-84.84,-95.59,-103.81,-106.62,,,,-11.06,-21.81,-30.03,-32.84,,,,9.67,-10.84,-19.36,-22.19,,,
41.10589,29.02647,68.0,76.0,48.0,59.0,,,,-84.62,-95.5,-104.49,-106.53,,,,-11.04,-21.92,-30.91,-32.96,,,,9.81,-10.97,-20.25,-22.31,,,
41.10589,29.02647,68.0,76.0,48.0,59.0,3.0,,,-85.03,-93.9,-105.74,-106.94,-117.26,,,-11.23,-20.1,-31.95,-33.14,,,,8.16,-8.97,-21.29,-22.5,-31.68,,
41.10589,29.02647,68.0,76.0,48.0,59.0,,,,-86.46,-94.15,-106.97,-107.02,,,,-11.42,-19.11,-31.91,-31.99,,,,6.89,-7.83,-21.26,-21.34,,,
41.1059,29.02646,68.0,76.0,48.0,59.0,3.0,,,-85.76,-93.7,-104.05,-107.28,-118.22,,,-11.37,-19.3,-29.64,-33.09,,,,7.18,-8.06,-18.97,-22.45,-32.35,,
41.1059,29.02646,68.0,76.0,48.0,59.0,3.0,,,-86.65,-94.73,-102.42,-107.02,-117.61,,,-11.41,-19.5,-27.16,-31.77,,,,6.9,-8.28,-16.45,-21.12,-33.24,,
41.1059,29.02646,68.0,76.0,48.0,59.0,,,,-84.78,-100.36,-102.58,-105.54,,,,-10.87,-26.45,-28.67,-31.9,,,,12.05,-15.72,-17.98,-21.25,,,
41.1059,29.02646,68.0,76.0,48.0,59.0,,,,-89.19,-95.89,-101.98,-108.75,,,,-11.71,-18.41,-24.51,-31.28,,,,5.41,-7.01,-13.7,-20.62,,,
41.1059,29.02646,68.0,76.0,48.0,59.0,3.0,,,-86.79,-96.4,-103.6,-105.97,-116.94,,,-11.22,-20.84,-28.2,-30.26,,,,8.17,-9.78,-17.5,-19.59,-29.44,,
41.10591,29.02646,68.0,76.0,48.0,59.0,3.0,,,-88.48,-95.33,-105.73,-106.33,-116.04,,,-11.68,-18.53,-28.83,-29.53,-39.01,,,5.54,-7.15,-18.14,-18.85,-28.38,,
41.10591,29.02646,68.0,76.0,59.0,48.0,3.0,,,-86.26,-92.83,-107.03,-108.0,-113.97,,,-11.57,-18.14,-32.53,-33.67,,,,6.05,-6.69,-21.88,-23.03,-29.63,,
41.10591,29.02646,68.0,76.0,48.0,59.0,3.0,,,-85.74,-93.71,-101.96,-106.06,-117.48,,,-11.41,-19.38,-27.64,-31.73,-39.94,,,6.95,-8.15,-16.93,-21.08,-29.31,,
41.10591,29.02646,68.0,76.0,59.0,48.0,,,,-87.19,-96.75,-105.87,-112.47,,,,-11.18,-20.74,-29.87,-36.54,,,,8.51,-9.68,-19.19,-25.91,,,
41.10591,29.02646,68.0,76.0,59.0,48.0,,,,-86.09,-97.55,-105.78,-109.38,,,,-10.99,-22.44,-30.89,-34.28,,,,10.39,-11.54,-20.23,-23.65,,,
41.10591,29.02646,68.0,76.0,59.0,48.0,3.0,,,-85.99,-95.42,-105.4,-116.39,-117.73,,,-11.17,-20.59,-30.58,,,,,8.65,-9.51,-19.92,-30.94,-32.28,,
41.10591,29.02646,68.0,76.0,59.0,48.0,,,,-86.29,-94.46,-105.32,-109.65,,,,-11.33,-19.5,-30.36,-34.75,,,,7.4,-8.27,-19.7,-24.11,,,
41.10593,29.02646,68.0,76.0,48.0,59.0,3.0,,,-86.2,-93.35,-100.29,-105.12,-114.11,,,-11.58,-18.73,-25.5,-30.34,-37.79,,,6.0,-7.39,-14.74,-19.67,-27.16,,
41.10593,29.02646,68.0,76.0,48.0,59.0,3.0,,,-88.81,-97.07,-99.64,-105.2,-117.25,,,-11.67,-19.94,-22.51,-28.18,,,,5.56,-8.77,-11.6,-17.48,-30.26,,
41.10593,29.02646,68.0,76.0,48.0,59.0,3.0,,,-89.41,-95.78,-97.43,-105.53,-115.19,,,-12.23,-18.61,-20.23,-28.65,-36.56,,,3.44,-7.24,-9.11,-17.97,-25.93,,
41.10593,29.02646,68.0,76.0,48.0,59.0,3.0,,,-89.28,-97.67,-99.24,-105.22,-117.77,,,-11.7,-20.1,-21.66,-27.65,,,,5.42,-8.97,-10.67,-16.95,-30.71,,
41.10594,29.02646,68.0,76.0,48.0,59.0,,,,-88.64,-91.36,-97.79,-102.09,,,,-12.54,-15.26,-21.63,-25.99,,,,2.52,-2.81,-10.66,-15.24,,,
41.10594,29.02646,68.0,76.0,48.0,59.0,3.0,,,-88.25,-95.61,-97.91,-102.6,-114.89,,,-11.9,-19.27,-21.56,-26.32,-38.18,,,4.59,-8.01,-10.57,-15.58,-27.55,,
41.10594,29.02646,68.0,76.0,48.0,59.0,,,,-86.27,-95.32,-99.93,-104.19,,,,-11.4,-20.45,-25.05,-29.32,,,,6.97,-9.36,-14.27,-18.64,,,
